time[sec],EARTH_pos_i(X)[m],EARTH_pos_i(Y)[m],EARTH_pos_i(Z)[m],EARTH_vel_i(X)[m/s],EARTH_vel_i(Y)[m/s],EARTH_vel_i(Z)[m/s],SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],SUN_vel_i(X)[m/s],SUN_vel_i(Y)[m/s],SUN_vel_i(Z)[m/s],MOON_pos_i(X)[m],MOON_pos_i(Y)[m],MOON_pos_i(Z)[m],MOON_vel_i(X)[m/s],MOON_vel_i(Y)[m/s],MOON_vel_i(Z)[m/s],omega_true_b(X)[rad/s],omega_true_b(Y)[rad/s],omega_true_b(Z)[rad/s],quaternion_true_i2b(0)[-],quaternion_true_i2b(1)[-],quaternion_true_i2b(2)[-],quaternion_true_i2b(3)[-],torque_true_b(X)[Nm],torque_true_b(Y)[Nm],torque_true_b(Z)[Nm],h_total[Nms],k_sc[J],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],sat_velocity_b(X)[m/s],sat_velocity_b(Y)[m/s],sat_velocity_b(Z)[m/s],sat_acc_i_i(X)[m/s^2],sat_acc_i_i(Y)[m/s^2],sat_acc_i_i(Z)[m/s^2],lat[rad],lon[rad],alt[m],mag_i(X)[nT],mag_i(Y)[nT],mag_i(Z)[nT],mag_b(X)[nT],mag_b(Y)[nT],mag_b(Z)[nT],sr_pressure[N/m^2],shadow coefficient,airdensity[kg/m^3],EARTH_pos_b(X)[m],EARTH_pos_b(Y)[m],EARTH_pos_b(Z)[m],EARTH_vel_b(X)[m/s],EARTH_vel_b(Y)[m/s],EARTH_vel_b(Z)[m/s],SUN_pos_b(X)[m],SUN_pos_b(Y)[m],SUN_pos_b(Z)[m],SUN_vel_b(X)[m/s],SUN_vel_b(Y)[m/s],SUN_vel_b(Z)[m/s],MOON_pos_b(X)[m],MOON_pos_b(Y)[m],MOON_pos_b(Z)[m],MOON_vel_b(X)[m/s],MOON_vel_b(Y)[m/s],MOON_vel_b(Z)[m/s],ggtorque_b(X)[Nm],ggtorque_b(Y)[Nm],ggtorque_b(Z)[Nm],srp_torque_b(X)[Nm],srp_torque_b(Y)[Nm],srp_torque_b(Z)[Nm],srp_force_b(X)[N],srp_force_b(Y)[N],srp_force_b(Z)[N],airdrag_torque_b(X)[Nm],airdrag_torque_b(Y)[Nm],airdrag_torque_b(Z)[Nm],airdrag_force_b(X)[N],airdrag_force_b(Y)[N],airdrag_force_b(Z)[N],rmm_b(X)[Am^2],rmm_b(Y)[Am^2],rmm_b(Z)[Am^2],mag_dist_torque_b(X)[Nm],mag_dist_torque_b(Y)[Nm],mag_dist_torque_b(Z)[Nm],acc_thirdbody_i(X)[m/s2],acc_thirdbody_i(Y)[m/s2],acc_thirdbody_i(Z)[m/s2],a_geop_ecef(X)[m/s2],a_geop_ecef(Y)[m/s2],a_geop_ecef(Z)[m/s2],
12.8,0,0,0,0,0,0,2.61758e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.72,2156.98,3.98685e+08,-3.84101e+07,-5.56343e+07,143.697,887.076,356.604,-0.000122591,9.02484e-05,3.23717e-05,-0.000394631,0.000291763,0.000102921,1,-9.41233e-07,6.87853e-07,2.55754e-07,1.55632e-05,1.21107e-09,-2057785.977721364,-5419153.417110384,3539113.767761587,4234.370147,-4549.806453,-4487.475908,4236.05277,-4547.135995,-4488.59449,-2.317550262e-06,2.649694116e-06,2.526298837e-06,0.55094,5.73409,419378,7526.78,31264.9,7244.9,7528.94,31257.8,7273.52,4.71294e-06,1,2.67484e-12,2.06134e+06,5.42103e+06,-3.53417e+06,-3745.14,4911.6,5332.21,2.61841e+10,-1.32762e+11,-5.7664e+10,926220,6.18344e+06,-1.37989e+07,4.0077e+08,-3.30267e+07,-5.89693e+07,128.537,-262.714,36720.9,2.6486e-23,0,1.3243e-23,1.08955e-08,1.00815e-08,-2.0977e-08,-3.04946e-07,1.79275e-06,7.03202e-07,6.06899e-09,6.68287e-07,-6.74356e-07,-3.21536e-05,3.52821e-05,3.46752e-05,0.0400409,0.0399127,0.0399422,-9.58198e-07,9.48423e-09,9.51088e-07,-0,-0,-0,0,0,0,
12.9,0,0,0,0,0,0,2.61758e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.72,2156.98,3.98685e+08,-3.841e+07,-5.56343e+07,143.697,887.076,356.604,-0.000123526,9.09305e-05,3.26241e-05,-0.000400784,0.000296292,0.000104545,1,-9.34705e-07,6.82073e-07,2.52383e-07,1.56816e-05,1.22957e-09,-2057362.614616113,-5419608.27010776,3538665.09122751,4234.631753,-4549.117416,-4487.92714,4236.340672,-4546.405182,-4489.062597,-2.317764391e-06,2.64921375e-06,2.526655775e-06,0.550862,5.73417,419378,7466.44,31206.1,7350.89,7468.57,31198.8,7379.88,4.71294e-06,1,2.67487e-12,2.06097e+06,5.42152e+06,-3.53363e+06,-3741.65,4913.61,5339.23,2.61842e+10,-1.32762e+11,-5.76654e+10,932075,6.23118e+06,-1.39057e+07,4.0077e+08,-3.30267e+07,-5.89656e+07,160.03,-310.893,36965.9,0,0,0,1.08953e-08,1.00817e-08,-2.0977e-08,-3.04948e-07,1.79275e-06,7.03222e-07,5.94718e-09,6.6837e-07,-6.74318e-07,-3.21568e-05,3.5275e-05,3.46803e-05,0.0399507,0.0399991,0.039961,-9.51548e-07,3.62041e-09,9.47678e-07,-0,-0,-0,0,0,0,
13,0,0,0,0,0,0,2.61758e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.72,2156.98,3.98685e+08,-3.84099e+07,-5.56342e+07,143.697,887.076,356.604,-0.000124469,9.16112e-05,3.28864e-05,-0.000406984,0.000300856,0.000106183,1,-9.42617e-07,6.80746e-07,2.6237e-07,1.58008e-05,1.24833e-09,-2056939.054975275,-5420063.237210462,3538216.189001409,4234.89341,-4548.428044,-4488.378496,4236.628827,-4545.673712,-4489.530942,-2.317978412e-06,2.648733481e-06,2.527012545e-06,0.550784,5.73426,419377,7453.12,31378.5,7366.66,7455.3,31371,7396.23,4.71294e-06,1,2.67489e-12,2.06059e+06,5.42201e+06,-3.5331e+06,-3738.19,4915.61,5346.19,2.61843e+10,-1.32761e+11,-5.76668e+10,938048,6.27865e+06,-1.40119e+07,4.0077e+08,-3.30267e+07,-5.89619e+07,191.287,-358.116,37208.9,0,0,0,1.0895e-08,1.00819e-08,-2.09769e-08,-3.04951e-07,1.79274e-06,7.03243e-07,5.82536e-09,6.68454e-07,-6.74279e-07,-3.216e-05,3.5268e-05,3.46854e-05,0.0400411,0.0400392,0.0400202,-9.59338e-07,2.21007e-09,9.57626e-07,-0,-0,-0,0,0,0,
13.1,0,0,0,0,0,0,2.61758e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.72,2156.98,3.98685e+08,-3.84097e+07,-5.56342e+07,143.696,887.076,356.604,-0.00012541,9.2293e-05,3.31444e-05,-0.000413231,0.000305454,0.000107834,1,-9.4098e-07,6.81743e-07,2.57948e-07,1.59198e-05,1.2672e-09,-2056515.639559652,-5420517.952389825,3537767.422232638,4235.154908,-4547.738892,-4488.829614,4236.917024,-4544.942139,-4489.999167,-2.318192497e-06,2.648252929e-06,2.527369434e-06,0.550707,5.73435,419377,7466.11,31313.4,7370.3,7468.31,31305.8,7400.27,4.71294e-06,1,2.67492e-12,2.06022e+06,5.4225e+06,-3.53256e+06,-3734.68,4917.62,5353.2,2.61844e+10,-1.32761e+11,-5.76682e+10,942622,6.32631e+06,-1.41191e+07,4.0077e+08,-3.30267e+07,-5.89581e+07,222.127,-408.886,37451,0,0,0,1.08947e-08,1.00822e-08,-2.09769e-08,-3.04953e-07,1.79274e-06,7.03264e-07,5.70346e-09,6.68537e-07,-6.74241e-07,-3.21632e-05,3.52609e-05,3.46905e-05,0.0399936,0.0400177,0.0400476,-9.57578e-07,3.12422e-09,9.53166e-07,-0,-0,-0,0,0,0,
13.2,0,0,0,0,0,0,2.61758e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.72,2156.98,3.98685e+08,-3.84097e+07,-5.56341e+07,143.696,887.076,356.604,-0.000126348,9.29775e-05,3.33979e-05,-0.000419525,0.000310085,0.000109498,1,-9.38035e-07,6.84536e-07,2.53497e-07,1.60387e-05,1.2862e-09,-2056092.027598152,-5420972.781607458,3537318.429746966,4235.416458,-4547.049404,-4489.280856,4237.205476,-4544.209908,-4490.467629,-2.31840647e-06,2.647772476e-06,2.527726156e-06,0.550629,5.73444,419376,7485.8,31237.5,7311.7,7488.06,31229.8,7342.09,4.71294e-06,1,2.67494e-12,2.05984e+06,5.423e+06,-3.53203e+06,-3731.2,4919.62,5360.2,2.61845e+10,-1.3276e+11,-5.76696e+10,947844,6.37399e+06,-1.42261e+07,4.0077e+08,-3.30268e+07,-5.89544e+07,253.165,-457.989,37693.7,0,0,0,1.08945e-08,1.00824e-08,-2.09769e-08,-3.04955e-07,1.79273e-06,7.03285e-07,5.58156e-09,6.6862e-07,-6.74202e-07,-3.21664e-05,3.52538e-05,3.46957e-05,0.0399617,0.0399734,0.0399618,-9.54511e-07,5.83321e-09,9.48676e-07,-0,-0,-0,0,0,0,
13.3,0,0,0,0,0,0,2.61758e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.72,2156.98,3.98685e+08,-3.84096e+07,-5.56341e+07,143.696,887.076,356.604,-0.00012729,9.36576e-05,3.36598e-05,-0.000425866,0.000314751,0.000111174,1,-9.42424e-07,6.80133e-07,2.61949e-07,1.61578e-05,1.30537e-09,-2055668.559893695,-5421427.358945638,3536869.572766376,4235.677848,-4546.360136,-4489.731859,4237.493971,-4543.477573,-4490.935969,-2.318620505e-06,2.647291738e-06,2.528082997e-06,0.550551,5.73453,419375,7427.5,31330.8,7367.93,7429.78,31323,7398.82,4.71294e-06,1,2.67497e-12,2.05947e+06,5.42349e+06,-3.53149e+06,-3727.73,4921.63,5367.2,2.61845e+10,-1.32759e+11,-5.7671e+10,953821,6.42163e+06,-1.43326e+07,4.0077e+08,-3.30268e+07,-5.89506e+07,284.506,-505.493,37937.5,0,0,0,1.08942e-08,1.00826e-08,-2.09769e-08,-3.04957e-07,1.79273e-06,7.03306e-07,5.45956e-09,6.68704e-07,-6.74163e-07,-3.21696e-05,3.52468e-05,3.47008e-05,0.0400437,0.040001,0.0400581,-9.58778e-07,1.34641e-09,9.57089e-07,-0,-0,-0,0,0,0,
13.4,0,0,0,0,0,0,2.61758e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.72,2156.98,3.98685e+08,-3.84095e+07,-5.56341e+07,143.696,887.076,356.604,-0.000128231,9.43355e-05,3.3921e-05,-0.000432254,0.000319451,0.000112864,1,-9.40811e-07,6.77861e-07,2.61218e-07,1.62767e-05,1.32465e-09,-2055244.895633076,-5421882.050255042,3536420.490044023,4235.93929,-4545.670533,-4490.182986,4237.782718,-4542.744581,-4491.404549,-2.318834431e-06,2.646811099e-06,2.528439671e-06,0.550473,5.73462,419375,7366.66,31308.4,7376.24,7368.96,31300.5,7407.54,4.71294e-06,1,2.675e-12,2.0591e+06,5.42398e+06,-3.53096e+06,-3724.23,4923.63,5374.21,2.61846e+10,-1.32759e+11,-5.76725e+10,958426,6.4693e+06,-1.44398e+07,4.0077e+08,-3.30269e+07,-5.89468e+07,315.302,-556.134,38179.4,-2.64859e-23,0,1.3243e-23,1.0894e-08,1.00829e-08,-2.09768e-08,-3.04959e-07,1.79272e-06,7.03327e-07,5.33757e-09,6.68787e-07,-6.74125e-07,-3.21728e-05,3.52397e-05,3.47059e-05,0.0399598,0.0399572,0.0400322,-9.57043e-07,-1.00853e-09,9.5632e-07,-0,-0,-0,0,0,0,
13.5,0,0,0,0,0,0,2.61758e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.72,2156.98,3.98685e+08,-3.84094e+07,-5.5634e+07,143.695,887.076,356.604,-0.00012917,9.50126e-05,3.41834e-05,-0.000438689,0.000324185,0.000114566,1,-9.39636e-07,6.77068e-07,2.62355e-07,1.63954e-05,1.34404e-09,-2054821.375661303,-5422336.489728897,3535971.542874492,4236.200573,-4544.981149,-4490.633875,4238.071504,-4542.011488,-4491.873008,-2.319048416e-06,2.646330177e-06,2.528796463e-06,0.550396,5.73471,419374,7397.5,31362.5,7416.8,7399.83,31354.4,7448.64,4.71294e-06,1,2.67502e-12,2.05873e+06,5.42447e+06,-3.53042e+06,-3720.74,4925.62,5381.2,2.61847e+10,-1.32758e+11,-5.76739e+10,963001,6.5169e+06,-1.45469e+07,4.0077e+08,-3.3027e+07,-5.8943e+07,345.979,-606.587,38420.5,0,0,0,1.08937e-08,1.00831e-08,-2.09768e-08,-3.04962e-07,1.79272e-06,7.03349e-07,5.21549e-09,6.68871e-07,-6.74086e-07,-3.2176e-05,3.52326e-05,3.47111e-05,0.0399928,0.0400731,0.0400018,-9.55745e-07,-1.8853e-09,9.57418e-07,-0,-0,-0,0,0,0,
13.6,0,0,0,0,0,0,2.61758e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.72,2156.98,3.98685e+08,-3.84094e+07,-5.5634e+07,143.695,887.076,356.604,-0.000130111,9.56944e-05,3.44413e-05,-0.000445171,0.000328952,0.000116282,1,-9.40134e-07,6.8179e-07,2.57953e-07,1.65143e-05,1.36362e-09,-2054397.659119691,-5422791.043110585,3535522.369934724,4236.461907,-4544.29143,-4491.084888,4238.360542,-4541.277738,-4492.341705,-2.319262293e-06,2.645849354e-06,2.529153089e-06,0.550318,5.7348,419374,7488.87,31305.3,7393.24,7491.24,31297.1,7425.56,4.71294e-06,1,2.67505e-12,2.05835e+06,5.42496e+06,-3.52988e+06,-3717.25,4927.61,5388.19,2.61848e+10,-1.32757e+11,-5.76754e+10,967382,6.56441e+06,-1.46538e+07,4.0077e+08,-3.3027e+07,-5.89391e+07,376.565,-657.576,38661.3,0,0,-1.3243e-23,1.08934e-08,1.00833e-08,-2.09768e-08,-3.04964e-07,1.79271e-06,7.0337e-07,5.09341e-09,6.68954e-07,-6.74047e-07,-3.21792e-05,3.52255e-05,3.47162e-05,0.0400187,0.0399788,0.0400352,-9.56121e-07,2.75231e-09,9.52977e-07,-0,-0,-0,0,0,0,
13.7,0,0,0,0,0,0,2.61758e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.72,2156.98,3.98685e+08,-3.84092e+07,-5.5634e+07,143.695,887.076,356.604,-0.000131046,9.63732e-05,3.46981e-05,-0.0004517,0.000333754,0.00011801,1,-9.35736e-07,6.78805e-07,2.56739e-07,1.66328e-05,1.38324e-09,-2053974.086902141,-5423245.34469696,3535073.332599137,4236.723082,-4543.60193,-4491.535663,4238.649623,-4540.543884,-4492.810278,-2.319476233e-06,2.645368248e-06,2.529509834e-06,0.55024,5.73488,419373,7463.02,31294,7442.02,7465.39,31285.7,7474.79,4.71294e-06,1,2.67508e-12,2.05798e+06,5.42546e+06,-3.52934e+06,-3713.77,4929.6,5395.19,2.61849e+10,-1.32757e+11,-5.76768e+10,972624,6.61206e+06,-1.47607e+07,4.0077e+08,-3.3027e+07,-5.89352e+07,407.566,-706.789,38903.9,0,1.32429e-23,0,1.08932e-08,1.00836e-08,-2.09768e-08,-3.04966e-07,1.79271e-06,7.03392e-07,4.97125e-09,6.69037e-07,-6.74009e-07,-3.21824e-05,3.52185e-05,3.47213e-05,0.0399523,0.0399456,0.0399603,-9.516e-07,-3.15434e-10,9.51724e-07,-0,-0,-0,0,0,0,
13.8,0,0,0,0,0,0,2.61758e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.72,2156.98,3.98685e+08,-3.84091e+07,-5.56339e+07,143.695,887.076,356.604,-0.000131985,9.70547e-05,3.49566e-05,-0.000458276,0.00033859,0.000119752,1,-9.38575e-07,6.81504e-07,2.58484e-07,1.67516e-05,1.40308e-09,-2053550.318107923,-5423699.760120446,3534624.069472102,4236.984309,-4542.912096,-4491.986561,4238.938958,-4539.809374,-4493.279088,-2.319690061e-06,2.64488724e-06,2.529866411e-06,0.550162,5.73497,419373,7447.55,31241.4,7348.42,7450.01,31233,7381.61,4.71294e-06,1,2.6751e-12,2.05761e+06,5.42595e+06,-3.5288e+06,-3710.3,4931.59,5402.16,2.6185e+10,-1.32756e+11,-5.76783e+10,977858,6.6595e+06,-1.4867e+07,4.0077e+08,-3.30271e+07,-5.89313e+07,438.423,-755.78,39145.6,2.64859e-23,0,1.32429e-23,1.08929e-08,1.00838e-08,-2.09767e-08,-3.04969e-07,1.7927e-06,7.03414e-07,4.84908e-09,6.69121e-07,-6.7397e-07,-3.21856e-05,3.52114e-05,3.47265e-05,0.0400478,0.0399167,0.0399887,-9.54317e-07,2.29936e-09,9.53431e-07,-0,-0,-0,0,0,0,
13.9,0,0,0,0,0,0,2.61758e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.72,2156.98,3.98685e+08,-3.84091e+07,-5.56339e+07,143.694,887.076,356.604,-0.000132922,9.77366e-05,3.52112e-05,-0.000464898,0.00034346,0.000121506,1,-9.36684e-07,6.81936e-07,2.54677e-07,1.68702e-05,1.42302e-09,-2053126.693662701,-5424153.923799885,3534174.941989718,4237.245376,-4542.22248,-4492.437221,4239.228338,-4539.07476,-4493.747773,-2.31990395e-06,2.64440595e-06,2.530223106e-06,0.550085,5.73506,419372,7484.9,31249.6,7388,7487.37,31241.1,7421.71,4.71294e-06,1,2.67513e-12,2.05724e+06,5.42644e+06,-3.52826e+06,-3706.82,4933.57,5409.15,2.61851e+10,-1.32755e+11,-5.76798e+10,983019,6.70706e+06,-1.49737e+07,4.0077e+08,-3.30272e+07,-5.89274e+07,469.374,-805.315,39388.1,0,0,0,1.08926e-08,1.00841e-08,-2.09767e-08,-3.04971e-07,1.7927e-06,7.03436e-07,4.72682e-09,6.69204e-07,-6.73931e-07,-3.21888e-05,3.52043e-05,3.47316e-05,0.039974,0.0399668,0.0399771,-9.52303e-07,2.64726e-09,9.49585e-07,-0,-0,-0,0,0,0,
14,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.72,2156.98,3.98685e+08,-3.8409e+07,-5.56339e+07,143.694,887.076,356.604,-0.000133858,9.84129e-05,3.54707e-05,-0.000471568,0.000348363,0.000123273,1,-9.36176e-07,6.7633e-07,2.59502e-07,1.69886e-05,1.44306e-09,-2052702.872640851,-5424608.201238356,3533725.58870195,4237.506495,-4541.53253,-4492.888005,4239.517971,-4538.339489,-4494.216694,-2.32011773e-06,2.643924758e-06,2.530579635e-06,0.550007,5.73515,419371,7336.33,31251.7,7383.58,7338.84,31243,7417.68,4.71294e-06,1,2.67516e-12,2.05687e+06,5.42694e+06,-3.52772e+06,-3703.36,4935.56,5416.14,2.61852e+10,-1.32755e+11,-5.76813e+10,988714,6.75462e+06,-1.50801e+07,4.0077e+08,-3.30273e+07,-5.89234e+07,500.469,-853.448,39631,0,-1.32429e-23,0,1.08924e-08,1.00843e-08,-2.09767e-08,-3.04973e-07,1.79269e-06,7.03459e-07,4.60457e-09,6.69288e-07,-6.73892e-07,-3.2192e-05,3.51972e-05,3.47367e-05,0.0399453,0.0400119,0.0399599,-9.51673e-07,-3.04182e-09,9.54371e-07,-0,-0,-0,0,0,0,
14.1,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.72,2156.98,3.98685e+08,-3.84089e+07,-5.56338e+07,143.694,887.076,356.604,-0.000134797,9.90921e-05,3.57294e-05,-0.000478284,0.000353301,0.000125053,1,-9.38931e-07,6.79118e-07,2.58604e-07,1.71073e-05,1.4633e-09,-2052279.195996351,-5425062.226980392,3533276.371102921,4237.767455,-4540.842799,-4493.33855,4239.807647,-4537.604116,-4494.68549,-2.32033157e-06,2.643443283e-06,2.530936281e-06,0.549929,5.73524,419371,7390.75,31257.4,7376.51,7393.3,31248.6,7411.14,4.71294e-06,1,2.67518e-12,2.0565e+06,5.42743e+06,-3.52718e+06,-3699.89,4937.54,5423.11,2.61853e+10,-1.32754e+11,-5.76828e+10,993449,6.80202e+06,-1.51866e+07,4.0077e+08,-3.30274e+07,-5.89195e+07,531.065,-903.553,39871.6,0,0,0,1.08921e-08,1.00846e-08,-2.09767e-08,-3.04975e-07,1.79269e-06,7.03481e-07,4.48223e-09,6.69371e-07,-6.73853e-07,-3.21952e-05,3.51901e-05,3.47419e-05,0.0399763,0.0400053,0.0400271,-9.54305e-07,-3.38075e-10,9.53434e-07,-0,-0,-0,0,0,0,
14.2,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.73,2156.98,3.98685e+08,-3.84088e+07,-5.56338e+07,143.694,887.076,356.604,-0.000135733,9.97665e-05,3.59919e-05,-0.000485047,0.000358273,0.000126846,1,-9.36524e-07,6.74407e-07,2.62506e-07,1.72256e-05,1.48361e-09,-2051855.322751289,-5425516.366429061,3532826.927659183,4238.028466,-4540.152733,-4493.78922,4240.097574,-4536.868087,-4495.154524,-2.320545302e-06,2.642961908e-06,2.53129276e-06,0.549851,5.73533,419370,7408.03,31348.4,7500.63,7410.56,31339.3,7535.85,4.71294e-06,1,2.67521e-12,2.05613e+06,5.42793e+06,-3.52663e+06,-3696.41,4939.52,5430.1,2.61854e+10,-1.32753e+11,-5.76844e+10,998468,6.84961e+06,-1.52933e+07,4.0077e+08,-3.30275e+07,-5.89155e+07,561.847,-953.147,40113.2,0,0,-1.32429e-23,1.08918e-08,1.00848e-08,-2.09766e-08,-3.04978e-07,1.79268e-06,7.03504e-07,4.35989e-09,6.69455e-07,-6.73815e-07,-3.21985e-05,3.5183e-05,3.4747e-05,0.0400131,0.0400357,0.039997,-9.51776e-07,-5.13267e-09,9.57297e-07,-0,-0,-0,0,0,0,
14.3,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.73,2156.98,3.98685e+08,-3.84087e+07,-5.56337e+07,143.693,887.076,356.604,-0.000136669,0.000100445,3.62505e-05,-0.000491857,0.000363278,0.000128652,1,-9.35881e-07,6.78413e-07,2.58608e-07,1.73441e-05,1.50409e-09,-2051431.593925626,-5425970.254214235,3532377.619962779,4238.289318,-4539.462887,-4494.239651,4240.387542,-4536.131956,-4495.623433,-2.320759095e-06,2.64248025e-06,2.531649358e-06,0.549774,5.73542,419370,7429.02,31252.5,7417.31,7431.62,31243.4,7452.95,4.71294e-06,1,2.67524e-12,2.05576e+06,5.42842e+06,-3.52609e+06,-3692.94,4941.49,5437.07,2.61855e+10,-1.32753e+11,-5.76859e+10,1.0027e+06,6.89697e+06,-1.53999e+07,4.00771e+08,-3.30276e+07,-5.89114e+07,592.214,-1004.46,40353,0,0,0,1.08915e-08,1.00851e-08,-2.09766e-08,-3.0498e-07,1.79268e-06,7.03527e-07,4.23746e-09,6.69538e-07,-6.73776e-07,-3.22017e-05,3.51759e-05,3.47522e-05,0.0400283,0.0399992,0.0399804,-9.5101e-07,-1.20996e-09,9.53361e-07,-0,-0,-0,0,0,0,
14.4,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.73,2156.98,3.98685e+08,-3.84086e+07,-5.56337e+07,143.693,887.076,356.604,-0.000137604,0.000101118,3.65119e-05,-0.000498714,0.000368317,0.000130471,1,-9.34981e-07,6.72768e-07,2.61404e-07,1.74622e-05,1.52464e-09,-2051007.668492607,-5426424.255635291,3531928.086400493,4238.550221,-4538.772705,-4494.690206,4240.677762,-4535.395169,-4496.092578,-2.320972776e-06,2.641998691e-06,2.532005788e-06,0.549696,5.73551,419369,7323.11,31275.1,7469.58,7325.72,31265.9,7505.66,4.71294e-06,1,2.67526e-12,2.05539e+06,5.42891e+06,-3.52555e+06,-3689.47,4943.46,5444.04,2.61856e+10,-1.32752e+11,-5.76874e+10,1.00769e+06,6.94439e+06,-1.55063e+07,4.00771e+08,-3.30277e+07,-5.89074e+07,622.938,-1054.26,40594.5,0,0,0,1.08913e-08,1.00853e-08,-2.09766e-08,-3.04982e-07,1.79267e-06,7.03549e-07,4.11503e-09,6.69622e-07,-6.73737e-07,-3.22049e-05,3.51688e-05,3.47573e-05,0.0399333,0.0399187,0.039967,-9.49987e-07,-6.93894e-09,9.56117e-07,-0,-0,-0,0,0,0,
14.5,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.73,2156.98,3.98685e+08,-3.84085e+07,-5.56337e+07,143.693,887.076,356.604,-0.000138541,0.000101794,3.67695e-05,-0.000505618,0.00037339,0.000132303,1,-9.36605e-07,6.76327e-07,2.57611e-07,1.75805e-05,1.54538e-09,-2050583.887503899,-5426878.005444161,3531478.688625989,4238.810965,-4538.082743,-4495.140522,4240.968022,-4534.65828,-4496.561599,-2.321186517e-06,2.64151685e-06,2.532362336e-06,0.549618,5.73559,419368,7324.04,31189.7,7397.5,7326.72,31180.4,7434,4.71294e-06,1,2.67529e-12,2.05502e+06,5.42941e+06,-3.525e+06,-3686,4945.42,5451,2.61857e+10,-1.32751e+11,-5.7689e+10,1.01198e+06,6.99169e+06,-1.56127e+07,4.00771e+08,-3.30278e+07,-5.89033e+07,653.228,-1105.24,40833.7,0,0,1.32429e-23,1.0891e-08,1.00856e-08,-2.09765e-08,-3.04985e-07,1.79267e-06,7.03573e-07,3.99251e-09,6.69705e-07,-6.73698e-07,-3.22081e-05,3.51617e-05,3.47624e-05,0.0399255,0.0399369,0.0400373,-9.51488e-07,-3.46401e-09,9.52286e-07,-0,-0,-0,0,0,0,
14.6,0,0,0,0,0,0,2.61759e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.73,2156.98,3.98685e+08,-3.84084e+07,-5.56336e+07,143.693,887.076,356.605,-0.00013948,0.000102472,3.70319e-05,-0.000512568,0.000378496,0.000134148,1,-9.39541e-07,6.77983e-07,2.62392e-07,1.76993e-05,1.56633e-09,-2050159.909901047,-5427331.868818164,3531029.064964449,4239.071761,-4537.392445,-4495.590962,4241.258535,-4533.920734,-4497.030855,-2.321400149e-06,2.641035109e-06,2.532718718e-06,0.54954,5.73568,419368,7332.47,31279.9,7339.07,7335.25,31270.5,7376.17,4.71294e-06,1,2.67531e-12,2.05465e+06,5.4299e+06,-3.52446e+06,-3682.55,4947.39,5457.98,2.61858e+10,-1.3275e+11,-5.76906e+10,1.01698e+06,7.03919e+06,-1.57192e+07,4.00771e+08,-3.30279e+07,-5.88992e+07,683.846,-1154.62,41074.3,-2.64858e-23,0,-1.32429e-23,1.08907e-08,1.00858e-08,-2.09765e-08,-3.04987e-07,1.79266e-06,7.03596e-07,3.87e-09,6.69789e-07,-6.73659e-07,-3.22113e-05,3.51546e-05,3.47676e-05,0.0399998,0.0400514,0.0399651,-9.54302e-07,-1.89178e-09,9.57028e-07,-0,-0,-0,0,0,0,
