time[sec],EARTH_pos_i(X)[m],EARTH_pos_i(Y)[m],EARTH_pos_i(Z)[m],EARTH_vel_i(X)[m/s],EARTH_vel_i(Y)[m/s],EARTH_vel_i(Z)[m/s],SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],SUN_vel_i(X)[m/s],SUN_vel_i(Y)[m/s],SUN_vel_i(Z)[m/s],MOON_pos_i(X)[m],MOON_pos_i(Y)[m],MOON_pos_i(Z)[m],MOON_vel_i(X)[m/s],MOON_vel_i(Y)[m/s],MOON_vel_i(Z)[m/s],omega_true_b(X)[rad/s],omega_true_b(Y)[rad/s],omega_true_b(Z)[rad/s],quaternion_true_i2b(0)[-],quaternion_true_i2b(1)[-],quaternion_true_i2b(2)[-],quaternion_true_i2b(3)[-],torque_true_b(X)[Nm],torque_true_b(Y)[Nm],torque_true_b(Z)[Nm],h_total[Nms],k_sc[J],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],sat_velocity_b(X)[m/s],sat_velocity_b(Y)[m/s],sat_velocity_b(Z)[m/s],sat_acc_i_i(X)[m/s^2],sat_acc_i_i(Y)[m/s^2],sat_acc_i_i(Z)[m/s^2],lat[rad],lon[rad],alt[m],mag_i(X)[nT],mag_i(Y)[nT],mag_i(Z)[nT],mag_b(X)[nT],mag_b(Y)[nT],mag_b(Z)[nT],sr_pressure[N/m^2],shadow coefficient,airdensity[kg/m^3],EARTH_pos_b(X)[m],EARTH_pos_b(Y)[m],EARTH_pos_b(Z)[m],EARTH_vel_b(X)[m/s],EARTH_vel_b(Y)[m/s],EARTH_vel_b(Z)[m/s],SUN_pos_b(X)[m],SUN_pos_b(Y)[m],SUN_pos_b(Z)[m],SUN_vel_b(X)[m/s],SUN_vel_b(Y)[m/s],SUN_vel_b(Z)[m/s],MOON_pos_b(X)[m],MOON_pos_b(Y)[m],MOON_pos_b(Z)[m],MOON_vel_b(X)[m/s],MOON_vel_b(Y)[m/s],MOON_vel_b(Z)[m/s],ggtorque_b(X)[Nm],ggtorque_b(Y)[Nm],ggtorque_b(Z)[Nm],srp_torque_b(X)[Nm],srp_torque_b(Y)[Nm],srp_torque_b(Z)[Nm],srp_force_b(X)[N],srp_force_b(Y)[N],srp_force_b(Z)[N],airdrag_torque_b(X)[Nm],airdrag_torque_b(Y)[Nm],airdrag_torque_b(Z)[Nm],airdrag_force_b(X)[N],airdrag_force_b(Y)[N],airdrag_force_b(Z)[N],rmm_b(X)[Am^2],rmm_b(Y)[Am^2],rmm_b(Z)[Am^2],mag_dist_torque_b(X)[Nm],mag_dist_torque_b(Y)[Nm],mag_dist_torque_b(Z)[Nm],acc_thirdbody_i(X)[m/s2],acc_thirdbody_i(Y)[m/s2],acc_thirdbody_i(Z)[m/s2],a_geop_ecef(X)[m/s2],a_geop_ecef(Y)[m/s2],a_geop_ecef(Z)[m/s2],
2,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84196e+07,-5.56381e+07,143.723,887.073,356.6,-1.94328e-05,1.44825e-05,4.9412e-06,-9.73347e-06,7.25361e-06,2.47198e-06,1,-9.71118e-07,7.20966e-07,2.47174e-07,2.47345e-06,3.05897e-11,-2103363.575712904,-5369614.630056193,3587314.079109239,4205.794731,-4623.895132,-4438.397302,4205.83626,-4623.829523,-4438.4263,-2.294302623e-06,2.701002074e-06,2.487622309e-06,0.559309,5.72443,419441,7981.76,31700.1,6715.96,7981.81,31699.9,6716.62,4.71294e-06,1,2.67195e-12,2.10385e+06,5.36921e+06,-3.58764e+06,-4130.99,4680.88,4566.04,2.61778e+10,-1.32801e+11,-5.75779e+10,194585,949709,-2.08489e+06,4.00787e+08,-3.30512e+07,-5.92212e+07,-3402.01,4723.6,9699.85,-2.64871e-23,1.32436e-23,0,1.09111e-08,1.00673e-08,-2.09784e-08,-3.04805e-07,1.79303e-06,7.01923e-07,1.89549e-08,6.59408e-07,-6.78362e-07,-3.18157e-05,3.60205e-05,3.4125e-05,0.0399414,0.0400441,0.0400614,-1.00098e-06,5.14916e-08,9.46515e-07,-0,-0,-0,0,0,0,
2.1,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84196e+07,-5.56381e+07,143.723,887.073,356.6,-2.04027e-05,1.52032e-05,5.19307e-06,-1.07294e-05,7.99575e-06,2.72534e-06,1,-9.69871e-07,7.20718e-07,2.51864e-07,2.59688e-06,3.37188e-11,-2102942.900060629,-5370077.076705762,3586870.130538673,4206.062237,-4623.212126,-4438.854859,4206.108021,-4623.139799,-4438.886805,-2.294518866e-06,2.700532335e-06,2.487981514e-06,0.559231,5.72452,419441,7849.1,31599.2,6548.58,7849.16,31599.1,6549.31,4.71294e-06,1,2.67198e-12,2.10344e+06,5.36967e+06,-3.58718e+06,-4127.35,4683.15,4573.24,2.61778e+10,-1.32801e+11,-5.75781e+10,203275,999157,-2.19498e+06,4.00787e+08,-3.30508e+07,-5.92203e+07,-3367.77,4681.34,9957.18,2.64871e-23,0,0,1.09111e-08,1.00673e-08,-2.09784e-08,-3.04805e-07,1.79303e-06,7.01926e-07,1.88381e-08,6.59489e-07,-6.78327e-07,-3.18188e-05,3.60139e-05,3.41301e-05,0.0400575,0.0400819,0.039942,-9.9962e-07,5.11619e-08,9.51169e-07,-0,-0,-0,0,0,0,
2.2,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84195e+07,-5.56381e+07,143.723,887.073,356.6,-2.13768e-05,1.59245e-05,5.44836e-06,-1.17738e-05,8.77394e-06,2.99138e-06,1,-9.74096e-07,7.21252e-07,2.55291e-07,2.72074e-06,3.70121e-11,-2102522.366885469,-5370539.269063342,3586426.314809361,4206.329581,-4622.529336,-4439.312176,4206.379827,-4622.449965,-4439.347212,-2.294735178e-06,2.700062308e-06,2.488340843e-06,0.559154,5.72461,419440,7907.93,31700.7,6600.43,7908,31700.6,6601.24,4.71294e-06,1,2.672e-12,2.10303e+06,5.37014e+06,-3.58672e+06,-4123.69,4685.4,4580.43,2.61778e+10,-1.32801e+11,-5.75784e+10,211328,1.04841e+06,-2.30491e+06,4.00787e+08,-3.30503e+07,-5.92192e+07,-3333.69,4637.13,10214.4,0,0,1.32435e-23,1.0911e-08,1.00674e-08,-2.09784e-08,-3.04806e-07,1.79303e-06,7.01929e-07,1.87213e-08,6.5957e-07,-6.78291e-07,-3.18218e-05,3.60073e-05,3.41351e-05,0.0400908,0.0400025,0.0399928,-1.00373e-06,5.16145e-08,9.54561e-07,-0,-0,-0,0,0,0,
2.3,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84193e+07,-5.5638e+07,143.723,887.073,356.6,-2.23425e-05,1.66453e-05,5.69262e-06,-1.28668e-05,9.58819e-06,3.2699e-06,1,-9.65661e-07,7.20856e-07,2.44263e-07,2.84369e-06,4.0433e-11,-2102101.637749595,-5371001.579093358,3585982.27474608,4206.59698,-4621.846212,-4439.76962,4206.651893,-4621.759471,-4439.807888,-2.294951388e-06,2.699592369e-06,2.488700007e-06,0.559077,5.7247,419440,7991.88,31602.6,6715.96,7991.95,31602.4,6716.85,4.71294e-06,1,2.67203e-12,2.10262e+06,5.37061e+06,-3.58626e+06,-4120.01,4687.66,4587.64,2.61778e+10,-1.32801e+11,-5.75786e+10,218958,1.09782e+06,-2.41539e+06,4.00786e+08,-3.30498e+07,-5.92182e+07,-3299.71,4591.78,10471.8,2.64871e-23,-1.32435e-23,0,1.0911e-08,1.00674e-08,-2.09784e-08,-3.04806e-07,1.79303e-06,7.01933e-07,1.86044e-08,6.59651e-07,-6.78255e-07,-3.18249e-05,3.60006e-05,3.41402e-05,0.0399507,0.0399203,0.0399753,-9.95176e-07,5.11378e-08,9.43497e-07,-0,-0,-0,0,0,0,
2.4,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84193e+07,-5.5638e+07,143.722,887.073,356.6,-2.3314e-05,1.73603e-05,5.95058e-06,-1.40082e-05,1.04383e-05,3.56098e-06,1,-9.71572e-07,7.14958e-07,2.57956e-07,2.96704e-06,4.40167e-11,-2101681.051119641,-5371463.634878306,3585538.367568583,4206.864217,-4621.163304,-4440.226824,4206.924004,-4621.068866,-4440.268465,-2.295167666e-06,2.699122141e-06,2.489059294e-06,0.559,5.72479,419439,7820.79,31653.8,6684.49,7820.86,31653.6,6685.46,4.71294e-06,1,2.67206e-12,2.10221e+06,5.37108e+06,-3.5858e+06,-4116.39,4689.91,4594.8,2.61778e+10,-1.32801e+11,-5.75788e+10,228030,1.14703e+06,-2.52476e+06,4.00786e+08,-3.30493e+07,-5.92171e+07,-3265.38,4550.36,10729.2,0,-1.32435e-23,0,1.09109e-08,1.00674e-08,-2.09784e-08,-3.04807e-07,1.79303e-06,7.01937e-07,1.84874e-08,6.59732e-07,-6.7822e-07,-3.1828e-05,3.5994e-05,3.41452e-05,0.0401121,0.0399621,0.0400629,-1.00097e-06,4.51589e-08,9.57154e-07,-0,-0,-0,0,0,0,
2.5,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84192e+07,-5.5638e+07,143.722,887.073,356.6,-2.4281e-05,1.80748e-05,6.20458e-06,-1.51981e-05,1.13242e-05,3.86486e-06,1,-9.66973e-07,7.14523e-07,2.54002e-07,3.08992e-06,4.77382e-11,-2101260.268504564,-5371925.808283884,3585094.236017299,4207.131509,-4620.480063,-4440.684155,4207.19637,-4620.377602,-4440.729313,-2.29538384e-06,2.698652001e-06,2.489418416e-06,0.558922,5.72488,419439,7854.44,31635.6,6726.89,7854.52,31635.4,6727.94,4.71294e-06,1,2.67209e-12,2.10179e+06,5.37155e+06,-3.58534e+06,-4112.72,4692.15,4601.99,2.61779e+10,-1.32801e+11,-5.75791e+10,234945,1.19623e+06,-2.63506e+06,4.00786e+08,-3.30489e+07,-5.92161e+07,-3231.85,4503.79,10984.2,0,0,0,1.09109e-08,1.00675e-08,-2.09784e-08,-3.04807e-07,1.79303e-06,7.0194e-07,1.83704e-08,6.59813e-07,-6.78184e-07,-3.1831e-05,3.59873e-05,3.41503e-05,0.0400827,0.0400872,0.0400172,-9.96254e-07,4.46422e-08,9.53164e-07,-0,-0,-0,0,0,0,
2.6,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.84191e+07,-5.56379e+07,143.722,887.073,356.6,-2.52441e-05,1.87919e-05,6.45265e-06,-1.64362e-05,1.22459e-05,4.18129e-06,1,-9.63076e-07,7.1706e-07,2.48071e-07,3.21253e-06,5.16018e-11,-2100839.628437798,-5372387.727476393,3584650.237410665,4207.39864,-4619.797038,-4441.141245,4207.468779,-4619.686231,-4441.19006,-2.295600082e-06,2.698181573e-06,2.489777662e-06,0.558845,5.72497,419438,7910.43,31568.6,6715.88,7910.53,31568.3,6717.02,4.71294e-06,1,2.67211e-12,2.10138e+06,5.37202e+06,-3.58488e+06,-4109.07,4694.38,4609.15,2.61779e+10,-1.328e+11,-5.75794e+10,242360,1.24526e+06,-2.74477e+06,4.00785e+08,-3.30485e+07,-5.92149e+07,-3198.23,4458.53,11239,0,0,0,1.09109e-08,1.00675e-08,-2.09784e-08,-3.04808e-07,1.79303e-06,7.01944e-07,1.82534e-08,6.59895e-07,-6.78148e-07,-3.18341e-05,3.59807e-05,3.41554e-05,0.040034,0.0400238,0.0399477,-9.9224e-07,4.70977e-08,9.47198e-07,-0,-0,-0,0,0,0,
2.7,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.95,3.98683e+08,-3.8419e+07,-5.56379e+07,143.722,887.073,356.601,-2.62135e-05,1.95106e-05,6.70273e-06,-1.77227e-05,1.32034e-05,4.51017e-06,1,-9.69362e-07,7.18701e-07,2.50076e-07,3.33577e-06,5.56367e-11,-2100418.7923785,-5372849.764219063,3584206.014408349,4207.665825,-4619.113679,-4441.598463,4207.741449,-4618.994199,-4441.651075,-2.29581622e-06,2.697711233e-06,2.490136743e-06,0.558768,5.72506,419437,7949.34,31667.9,6737.21,7949.44,31667.7,6738.45,4.71294e-06,1,2.67214e-12,2.10097e+06,5.37249e+06,-3.58442e+06,-4105.44,4696.61,4616.29,2.61779e+10,-1.328e+11,-5.75796e+10,250710,1.29422e+06,-2.85389e+06,4.00785e+08,-3.3048e+07,-5.92138e+07,-3164.26,4415.42,11495.1,0,0,0,1.09108e-08,1.00676e-08,-2.09784e-08,-3.04808e-07,1.79303e-06,7.01949e-07,1.81363e-08,6.59976e-07,-6.78112e-07,-3.18372e-05,3.59741e-05,3.41604e-05,0.0400218,0.0400319,0.040046,-9.98409e-07,4.86578e-08,9.49167e-07,-0,-0,-0,0,0,0,
2.8,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.96,3.98683e+08,-3.84189e+07,-5.56379e+07,143.722,887.073,356.601,-2.71835e-05,2.02327e-05,6.94818e-06,-1.90576e-05,1.4197e-05,4.85145e-06,1,-9.7003e-07,7.22117e-07,2.45456e-07,3.45916e-06,5.9829e-11,-2099998.098899718,-5373311.54679188,3583761.924398791,4207.932848,-4618.430536,-4442.05544,4208.014165,-4618.302054,-4442.111989,-2.296032428e-06,2.697240606e-06,2.490495947e-06,0.55869,5.72515,419437,7934.41,31602.7,6650.99,7934.52,31602.4,6652.32,4.71294e-06,1,2.67217e-12,2.10056e+06,5.37296e+06,-3.58396e+06,-4101.8,4698.86,4623.48,2.61779e+10,-1.328e+11,-5.75799e+10,258888,1.3435e+06,-2.9638e+06,4.00785e+08,-3.30476e+07,-5.92127e+07,-3130.26,4371.87,11751.5,0,0,0,1.09108e-08,1.00676e-08,-2.09784e-08,-3.04809e-07,1.79303e-06,7.01953e-07,1.80191e-08,6.60057e-07,-6.78076e-07,-3.18402e-05,3.59674e-05,3.41655e-05,0.0399468,0.040066,0.0400442,-9.9896e-07,5.19922e-08,9.4451e-07,-0,-0,-0,0,0,0,
2.9,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.96,3.98683e+08,-3.84188e+07,-5.56378e+07,143.721,887.074,356.601,-2.8155e-05,2.0951e-05,7.19859e-06,-2.04411e-05,1.52266e-05,5.20512e-06,1,-9.71533e-07,7.18277e-07,2.50411e-07,3.58255e-06,6.41734e-11,-2099577.209410799,-5373773.446855584,3583317.609960918,4208.199926,-4617.747059,-4442.512545,4208.287145,-4617.609247,-4442.573171,-2.296248534e-06,2.696770067e-06,2.490854986e-06,0.558613,5.72524,419436,7915.34,31676.6,6734.69,7915.45,31676.3,6736.13,4.71294e-06,1,2.67219e-12,2.10015e+06,5.37343e+06,-3.5835e+06,-4098.17,4701.12,4630.67,2.6178e+10,-1.328e+11,-5.75802e+10,267878,1.39294e+06,-3.07372e+06,4.00784e+08,-3.30471e+07,-5.92114e+07,-3095.9,4330.21,12009.4,0,0,0,1.09107e-08,1.00677e-08,-2.09784e-08,-3.04809e-07,1.79303e-06,7.01957e-07,1.7902e-08,6.60138e-07,-6.7804e-07,-3.18433e-05,3.59607e-05,3.41705e-05,0.039974,0.0400227,0.0400913,-1.00035e-06,4.80711e-08,9.4943e-07,-0,-0,-0,0,0,0,
3,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.96,3.98683e+08,-3.84187e+07,-5.56378e+07,143.721,887.074,356.601,-2.91255e-05,2.16695e-05,7.44971e-06,-2.18731e-05,1.62921e-05,5.57132e-06,1,-9.70508e-07,7.18564e-07,2.51116e-07,3.70589e-06,6.86681e-11,-2099156.462531177,-5374235.092796382,3582873.428560313,4208.466843,-4617.063798,-4442.969409,4208.560169,-4616.916328,-4443.034253,-2.296464707e-06,2.696299238e-06,2.491214149e-06,0.558536,5.72533,419436,7869.26,31599.3,6668.97,7869.39,31598.9,6670.5,4.71294e-06,1,2.67222e-12,2.09974e+06,5.3739e+06,-3.58303e+06,-4094.53,4703.37,4637.87,2.6178e+10,-1.328e+11,-5.75805e+10,275989,1.44233e+06,-3.18393e+06,4.00784e+08,-3.30467e+07,-5.92102e+07,-3061.95,4286.65,12265.6,0,0,0,1.09106e-08,1.00677e-08,-2.09784e-08,-3.0481e-07,1.79303e-06,7.01962e-07,1.77847e-08,6.6022e-07,-6.78004e-07,-3.18464e-05,3.59541e-05,3.41756e-05,0.0400086,0.039918,0.040048,-9.99203e-07,4.82763e-08,9.50099e-07,-0,-0,-0,0,0,0,
3.1,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.96,3.98683e+08,-3.84186e+07,-5.56377e+07,143.721,887.074,356.601,-3.00897e-05,2.23863e-05,7.69616e-06,-2.33535e-05,1.73935e-05,5.94997e-06,1,-9.64153e-07,7.16745e-07,2.46447e-07,3.82853e-06,7.32882e-11,-2098735.519647643,-5374696.856142673,3582429.022723877,4208.733814,-4616.380204,-4443.4264,4208.833455,-4616.222748,-4443.495603,-2.296680776e-06,2.695828498e-06,2.491573146e-06,0.558459,5.72542,419435,7890.92,31580.4,6735.36,7891.05,31580.1,6737,4.71294e-06,1,2.67225e-12,2.09933e+06,5.37437e+06,-3.58257e+06,-4090.89,4705.62,4645.06,2.6178e+10,-1.328e+11,-5.75809e+10,284024,1.49165e+06,-3.29399e+06,4.00784e+08,-3.30463e+07,-5.9209e+07,-3027.99,4242.74,12522,2.6487e-23,0,1.32435e-23,1.09106e-08,1.00678e-08,-2.09784e-08,-3.0481e-07,1.79302e-06,7.01967e-07,1.76675e-08,6.60301e-07,-6.77968e-07,-3.18494e-05,3.59474e-05,3.41807e-05,0.0399343,0.0400118,0.0399711,-9.92731e-07,4.63767e-08,9.45394e-07,-0,-0,-0,0,0,0,
3.2,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.96,3.98683e+08,-3.84186e+07,-5.56377e+07,143.721,887.074,356.601,-3.10539e-05,2.31042e-05,7.94454e-06,-2.48821e-05,1.85308e-05,6.34099e-06,1,-9.64266e-07,7.17924e-07,2.48385e-07,3.95129e-06,7.80634e-11,-2098314.719402181,-5375158.365413032,3581984.749969211,4209.000623,-4615.696826,-4443.883151,4209.106787,-4615.529057,-4443.956849,-2.296896914e-06,2.69535747e-06,2.491932267e-06,0.558381,5.72551,419434,7894.95,31565.2,6690.11,7895.1,31564.7,6691.86,4.71294e-06,1,2.67227e-12,2.09892e+06,5.37484e+06,-3.5821e+06,-4087.28,4707.85,4652.21,2.61781e+10,-1.328e+11,-5.75812e+10,292576,1.54072e+06,-3.40327e+06,4.00784e+08,-3.30459e+07,-5.92077e+07,-2994,4200.33,12777.9,0,0,0,1.09105e-08,1.00678e-08,-2.09783e-08,-3.04811e-07,1.79302e-06,7.01972e-07,1.75501e-08,6.60382e-07,-6.77932e-07,-3.18525e-05,3.59407e-05,3.41857e-05,0.0400275,0.0400452,0.0399403,-9.92727e-07,4.7474e-08,9.47296e-07,-0,-0,-0,0,0,0,
3.3,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.66,2156.96,3.98683e+08,-3.84185e+07,-5.56377e+07,143.72,887.074,356.601,-3.20201e-05,2.38164e-05,8.1966e-06,-2.64589e-05,1.97038e-05,6.74452e-06,1,-9.66142e-07,7.12224e-07,2.52054e-07,4.07393e-06,8.29846e-11,-2097893.723121623,-5375619.992044491,3581540.252731752,4209.267487,-4615.013114,-4444.340029,4209.380379,-4614.834707,-4444.418362,-2.297112948e-06,2.694886531e-06,2.492291222e-06,0.558304,5.7256,419434,7827.09,31603.3,6798.3,7827.24,31602.8,6800.16,4.71294e-06,1,2.6723e-12,2.09852e+06,5.37531e+06,-3.58164e+06,-4083.65,4710.08,4659.37,2.61781e+10,-1.32799e+11,-5.75816e+10,300938,1.58975e+06,-3.51252e+06,4.00783e+08,-3.30455e+07,-5.92065e+07,-2960,4157.14,13034.2,0,0,0,1.09105e-08,1.00679e-08,-2.09783e-08,-3.04812e-07,1.79302e-06,7.01977e-07,1.74327e-08,6.60464e-07,-6.77896e-07,-3.18556e-05,3.59341e-05,3.41908e-05,0.0399872,0.0399607,0.0400668,-9.94485e-07,4.16926e-08,9.50928e-07,-0,-0,-0,0,0,0,
3.4,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.67,2156.96,3.98683e+08,-3.84184e+07,-5.56376e+07,143.72,887.074,356.601,-3.29883e-05,2.45269e-05,8.45277e-06,-2.80841e-05,2.09124e-05,7.16075e-06,1,-9.68188e-07,7.10496e-07,2.5617e-07,4.19672e-06,8.80623e-11,-2097472.869524911,-5376081.364628352,3581095.888638496,4209.53419,-4614.329619,-4444.796667,4209.654012,-4614.140248,-4444.879775,-2.297329051e-06,2.694415303e-06,2.4926503e-06,0.558227,5.72569,419433,7799.14,31630.8,6814.52,7799.29,31630.3,6816.5,4.71294e-06,1,2.67233e-12,2.09811e+06,5.37578e+06,-3.58117e+06,-4080.03,4712.31,4666.52,2.61781e+10,-1.32799e+11,-5.75819e+10,308486,1.6388e+06,-3.62217e+06,4.00783e+08,-3.30451e+07,-5.92051e+07,-2926.46,4112.59,13288.2,-2.6487e-23,0,0,1.09104e-08,1.00679e-08,-2.09783e-08,-3.04812e-07,1.79302e-06,7.01982e-07,1.73153e-08,6.60545e-07,-6.7786e-07,-3.18587e-05,3.59274e-05,3.41959e-05,0.0400576,0.0400069,0.0401236,-9.96414e-07,3.9883e-08,9.55009e-07,-0,-0,-0,0,0,0,
3.5,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.67,2156.96,3.98683e+08,-3.84183e+07,-5.56376e+07,143.72,887.074,356.601,-3.39565e-05,2.52411e-05,8.70665e-06,-2.97577e-05,2.21566e-05,7.58974e-06,1,-9.68273e-07,7.14197e-07,2.53882e-07,4.31968e-06,9.32983e-11,-2097051.819885737,-5376542.854502836,3580651.300040611,4209.800947,-4613.645789,-4445.253432,4209.927901,-4613.445129,-4445.341457,-2.297545052e-06,2.693944166e-06,2.493009214e-06,0.558149,5.72578,419433,7792.93,31582,6706.34,7793.11,31581.6,6708.44,4.71294e-06,1,2.67236e-12,2.0977e+06,5.37625e+06,-3.58071e+06,-4076.39,4714.53,4673.68,2.61781e+10,-1.32799e+11,-5.75823e+10,315389,1.68785e+06,-3.73214e+06,4.00783e+08,-3.30446e+07,-5.92038e+07,-2893.17,4066.5,13541.4,0,0,1.32435e-23,1.09103e-08,1.0068e-08,-2.09783e-08,-3.04813e-07,1.79302e-06,7.01988e-07,1.71978e-08,6.60627e-07,-6.77824e-07,-3.18617e-05,3.59207e-05,3.42009e-05,0.0400291,0.0399707,0.0400399,-9.96381e-07,4.35025e-08,9.52684e-07,-0,-0,-0,0,0,0,
3.6,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.67,2156.96,3.98683e+08,-3.84182e+07,-5.56376e+07,143.719,887.074,356.601,-3.49203e-05,2.59578e-05,8.95423e-06,-3.14797e-05,2.34366e-05,8.03126e-06,1,-9.63708e-07,7.16714e-07,2.47586e-07,4.44231e-06,9.86706e-11,-2096630.912959174,-5377004.090376707,3580206.844631419,4210.067543,-4612.962176,-4445.709956,4210.201835,-4612.7499,-4445.803036,-2.297761118e-06,2.693472739e-06,2.493368251e-06,0.558072,5.72587,419432,7909.25,31574.8,6753.52,7909.43,31574.3,6755.75,4.71294e-06,1,2.67238e-12,2.09729e+06,5.37672e+06,-3.58024e+06,-4072.75,4716.76,4680.85,2.61782e+10,-1.32799e+11,-5.75827e+10,322809,1.73697e+06,-3.84202e+06,4.00782e+08,-3.30442e+07,-5.92024e+07,-2859.58,4021.34,13796.1,2.64869e-23,-1.32435e-23,1.32435e-23,1.09103e-08,1.00681e-08,-2.09783e-08,-3.04814e-07,1.79302e-06,7.01993e-07,1.70803e-08,6.60708e-07,-6.77788e-07,-3.18648e-05,3.5914e-05,3.4206e-05,0.039986,0.0399747,0.0399616,-9.91698e-07,4.59376e-08,9.46353e-07,-0,-0,-0,0,0,0,
3.7,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.67,2156.96,3.98683e+08,-3.84181e+07,-5.56375e+07,143.719,887.074,356.601,-3.58799e-05,2.66716e-05,9.20218e-06,-3.32497e-05,2.47523e-05,8.48517e-06,1,-9.59677e-07,7.13736e-07,2.47943e-07,4.56445e-06,1.04171e-10,-2096209.80997939,-5377465.443474433,3579762.16469218,4210.334192,-4612.278229,-4446.166608,4210.47603,-4612.054011,-4446.264879,-2.297977079e-06,2.693001403e-06,2.493727122e-06,0.557995,5.72596,419431,7855.67,31485.7,6766.63,7855.86,31485.1,6768.98,4.71294e-06,1,2.67241e-12,2.09689e+06,5.3772e+06,-3.57977e+06,-4069.13,4718.98,4688.01,2.61782e+10,-1.32799e+11,-5.7583e+10,331212,1.786e+06,-3.95123e+06,4.00782e+08,-3.30438e+07,-5.9201e+07,-2825.64,3978.42,14052,0,0,1.32435e-23,1.09102e-08,1.00681e-08,-2.09783e-08,-3.04814e-07,1.79302e-06,7.01999e-07,1.69627e-08,6.60789e-07,-6.77752e-07,-3.18679e-05,3.59073e-05,3.4211e-05,0.040049,0.0400052,0.0399663,-9.8755e-07,4.28784e-08,9.46674e-07,-0,-0,-0,0,0,0,
3.8,0,0,0,0,0,0,2.61755e+10,-1.32807e+11,-5.75723e+10,29801.6,4976.67,2156.96,3.98683e+08,-3.8418e+07,-5.56375e+07,143.719,887.074,356.601,-3.68407e-05,2.73872e-05,9.45124e-06,-3.50677e-05,2.61038e-05,8.9515e-06,1,-9.60751e-07,7.15664e-07,2.49067e-07,4.68681e-06,1.09831e-10,-2095788.680331961,-5377926.728161211,3579317.439081569,4210.600788,-4611.594224,-4446.623203,4210.750379,-4611.357738,-4446.726801,-2.29819311e-06,2.692529778e-06,2.494086116e-06,0.557917,5.72605,419431,7863.37,31499.8,6712.68,7863.57,31499.2,6715.16,4.71294e-06,1,2.67244e-12,2.09648e+06,5.37767e+06,-3.5793e+06,-4065.52,4721.19,4695.13,2.61782e+10,-1.32799e+11,-5.75834e+10,339396,1.83478e+06,-4.05998e+06,4.00782e+08,-3.30434e+07,-5.91996e+07,-2791.88,3935.12,14306.8,0,0,1.32435e-23,1.09101e-08,1.00682e-08,-2.09783e-08,-3.04815e-07,1.79302e-06,7.02005e-07,1.68451e-08,6.60871e-07,-6.77716e-07,-3.1871e-05,3.59006e-05,3.42161e-05,0.0400705,0.0399855,0.0399062,-9.88506e-07,4.47253e-08,9.47762e-07,-0,-0,-0,0,0,0,
