time[sec],EARTH_pos_i(X)[m],EARTH_pos_i(Y)[m],EARTH_pos_i(Z)[m],EARTH_vel_i(X)[m/s],EARTH_vel_i(Y)[m/s],EARTH_vel_i(Z)[m/s],SUN_pos_i(X)[m],SUN_pos_i(Y)[m],SUN_pos_i(Z)[m],SUN_vel_i(X)[m/s],SUN_vel_i(Y)[m/s],SUN_vel_i(Z)[m/s],MOON_pos_i(X)[m],MOON_pos_i(Y)[m],MOON_pos_i(Z)[m],MOON_vel_i(X)[m/s],MOON_vel_i(Y)[m/s],MOON_vel_i(Z)[m/s],omega_true_b(X)[rad/s],omega_true_b(Y)[rad/s],omega_true_b(Z)[rad/s],quaternion_true_i2b(0)[-],quaternion_true_i2b(1)[-],quaternion_true_i2b(2)[-],quaternion_true_i2b(3)[-],torque_true_b(X)[Nm],torque_true_b(Y)[Nm],torque_true_b(Z)[Nm],h_total[Nms],k_sc[J],sat_position_i(X)[m],sat_position_i(Y)[m],sat_position_i(Z)[m],sat_velocity_i(X)[m/s],sat_velocity_i(Y)[m/s],sat_velocity_i(Z)[m/s],sat_velocity_b(X)[m/s],sat_velocity_b(Y)[m/s],sat_velocity_b(Z)[m/s],sat_acc_i_i(X)[m/s^2],sat_acc_i_i(Y)[m/s^2],sat_acc_i_i(Z)[m/s^2],lat[rad],lon[rad],alt[m],mag_i(X)[nT],mag_i(Y)[nT],mag_i(Z)[nT],mag_b(X)[nT],mag_b(Y)[nT],mag_b(Z)[nT],sr_pressure[N/m^2],shadow coefficient,airdensity[kg/m^3],EARTH_pos_b(X)[m],EARTH_pos_b(Y)[m],EARTH_pos_b(Z)[m],EARTH_vel_b(X)[m/s],EARTH_vel_b(Y)[m/s],EARTH_vel_b(Z)[m/s],SUN_pos_b(X)[m],SUN_pos_b(Y)[m],SUN_pos_b(Z)[m],SUN_vel_b(X)[m/s],SUN_vel_b(Y)[m/s],SUN_vel_b(Z)[m/s],MOON_pos_b(X)[m],MOON_pos_b(Y)[m],MOON_pos_b(Z)[m],MOON_vel_b(X)[m/s],MOON_vel_b(Y)[m/s],MOON_vel_b(Z)[m/s],ggtorque_b(X)[Nm],ggtorque_b(Y)[Nm],ggtorque_b(Z)[Nm],srp_torque_b(X)[Nm],srp_torque_b(Y)[Nm],srp_torque_b(Z)[Nm],srp_force_b(X)[N],srp_force_b(Y)[N],srp_force_b(Z)[N],airdrag_torque_b(X)[Nm],airdrag_torque_b(Y)[Nm],airdrag_torque_b(Z)[Nm],airdrag_force_b(X)[N],airdrag_force_b(Y)[N],airdrag_force_b(Z)[N],rmm_b(X)[Am^2],rmm_b(Y)[Am^2],rmm_b(Z)[Am^2],mag_dist_torque_b(X)[Nm],mag_dist_torque_b(Y)[Nm],mag_dist_torque_b(Z)[Nm],acc_thirdbody_i(X)[m/s2],acc_thirdbody_i(Y)[m/s2],acc_thirdbody_i(Z)[m/s2],a_geop_ecef(X)[m/s2],a_geop_ecef(Y)[m/s2],a_geop_ecef(Z)[m/s2],gyro_omega1_c(X)[rad/s],gyro_omega1_c(Y)[rad/s],gyro_omega1_c(Z)[rad/s],
193.6,0,0,0,0,0,0,2.61812e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.72,2157.41,3.9871e+08,-3.82496e+07,-5.55698e+07,143.255,887.116,356.665,0.999998,0.000984765,-0.000982148,0.556507,0.00123977,0.000676854,-0.830842,8.15744e-07,-3.03646e-07,-5.11773e-07,0.0999999,0.0499999,-1254879.574107035,-6123820.197927843,2659887.702724631,4616.540843,-3218.125897,-5204.687473,4601.058173,3599.70791,-4962.854217,-2.618892221e-06,1.950774121e-06,2.898726323e-06,0.404577,5.88169,418600,1071.89,23174.7,17675.9,1129.38,-10296.1,27264.8,4.71301e-06,1,2.71068e-12,1.25034e+06,4.30579e+06,5.1037e+06,-25863,5.10019e+06,-4.29648e+06,2.59732e+10,1.7198e+10,-1.43756e+11,5.30966e+08,-1.43742e+11,-1.71004e+10,3.99792e+08,4.76026e+07,-4.79177e+07,151974,-4.77252e+07,-4.60965e+07,0,0,0,-1.94787e-08,2.04075e-08,-9.28843e-10,-2.67138e-07,-1.74253e-07,1.77361e-06,-6.7037e-07,7.23325e-07,-5.29551e-08,-3.62751e-05,-3.09795e-05,3.60574e-05,0.0400761,0.0400778,0.0401007,1.50559e-06,-1.04738e-06,-4.57889e-07,-0,-0,-0,0,0,0,0.999992,0.000986403,-0.000978193,
193.7,0,0,0,0,0,0,2.61812e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.72,2157.41,3.9871e+08,-3.82496e+07,-5.55698e+07,143.254,887.116,356.665,0.999998,0.000984467,-0.000982601,0.514286,0.00125848,0.000682224,-0.857617,7.50458e-07,-2.98293e-07,-4.53115e-07,0.0999999,0.0499999,-1254417.821001302,-6124142.035329354,2659367.115811819,4616.700437,-3217.346908,-5205.026753,4601.393713,3087.407261,-5296.474285,-2.605352516e-06,2.032688559e-06,2.862371638e-06,0.404494,5.88176,418600,1150.59,23123.8,17746,1206.41,-7606.62,28136.1,4.71301e-06,1,2.71069e-12,1.24895e+06,4.79356e+06,4.64895e+06,-25900.1,4.64627e+06,-4.78383e+06,2.59865e+10,2.76311e+09,-1.44753e+11,5.46165e+08,-1.44731e+11,-2.66465e+09,3.99792e+08,4.26218e+07,-5.23927e+07,161172,-5.2088e+07,-4.11012e+07,0,0,6.61636e-24,-1.72513e-08,1.95084e-08,-2.25716e-09,-2.51321e-07,-2.56044e-08,1.69952e-06,-6.62077e-07,7.60193e-07,-9.81154e-08,-3.61035e-05,-2.62919e-05,3.99158e-05,0.0400296,0.0399968,0.040022,1.42979e-06,-1.07799e-06,-3.52743e-07,-0,-0,-0,0,0,0,0.999992,0.000986403,-0.000978193,
193.8,0,0,0,0,0,0,2.61812e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.72,2157.41,3.9871e+08,-3.82495e+07,-5.55697e+07,143.254,887.116,356.665,0.999999,0.000984168,-0.000982983,0.470781,0.00127408,0.0006859,-0.882249,6.82472e-07,-2.98154e-07,-3.82218e-07,0.1,0.05,-1253956.237690338,-6124463.665399269,2658846.70439941,4616.859909,-3216.568192,-5205.365829,4601.810889,2544.408424,-5577.352606,-2.582351806e-06,2.111747834e-06,2.849496524e-06,0.40441,5.88184,418599,1078.76,23207.4,17785.5,1132.51,-4755.17,28847.5,4.71301e-06,1,2.7107e-12,1.24757e+06,5.23356e+06,4.14782e+06,-25844.6,4.14601e+06,-5.22348e+06,2.60012e+10,-1.16991e+10,-1.44303e+11,5.59966e+08,-1.44274e+11,1.17977e+10,3.99793e+08,3.72192e+07,-5.63481e+07,170261,-5.59303e+07,-3.56954e+07,0,0,6.61636e-24,-1.63444e-08,2.01081e-08,-3.76362e-09,-2.6158e-07,1.14781e-07,1.74923e-06,-6.4642e-07,7.89466e-07,-1.43046e-07,-3.57734e-05,-2.14688e-05,4.31732e-05,0.0399701,0.040038,0.0400072,1.34524e-06,-1.10773e-06,-2.35408e-07,-0,-0,-0,0,0,0,0.999992,0.000986403,-0.000978193,
193.9,0,0,0,0,0,0,2.61812e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.72,2157.41,3.98711e+08,-3.82494e+07,-5.55697e+07,143.254,887.116,356.665,1,0.000983878,-0.000983297,0.426098,0.00128651,0.00068787,-0.904676,6.03577e-07,-2.90578e-07,-3.13315e-07,0.1,0.0500001,-1253494.452684964,-6124785.346990321,2658326.049652508,4617.019386,-3215.789121,-5205.704976,4602.307296,1976.123564,-5802.692065,-2.548590949e-06,2.167701656e-06,2.855285323e-06,0.404326,5.88191,418599,1073.18,23142.5,17818.1,1124.5,-1914.65,29142.4,4.71301e-06,1,2.71071e-12,1.24619e+06,5.62137e+06,3.60529e+06,-25697.1,3.60437e+06,-5.61105e+06,2.60172e+10,-2.60442e+10,-1.42412e+11,5.72229e+08,-1.42376e+11,2.61422e+10,3.99795e+08,3.14488e+07,-5.97443e+07,179149,-5.92136e+07,-2.99331e+07,0,6.61635e-24,-6.61635e-24,-1.52595e-08,2.07943e-08,-5.53479e-09,-2.76589e-07,2.76889e-07,1.80284e-06,-6.2392e-07,8.10069e-07,-1.86149e-07,-3.52882e-05,-1.66733e-05,4.57187e-05,0.0400261,0.0400142,0.0400308,1.24276e-06,-1.12144e-06,-1.21632e-07,-0,-0,-0,0,0,0,0.999992,0.000986403,-0.000978193,
194,0,0,0,0,0,0,2.61812e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.72,2157.41,3.98711e+08,-3.82493e+07,-5.55697e+07,143.254,887.116,356.665,1,0.000983599,-0.00098353,0.38035,0.00129574,0.000688126,-0.924841,5.12318e-07,-2.78478e-07,-2.33842e-07,0.1,0.0500001,-1253032.83749147,-6125106.821309471,2657805.570438182,4617.17874,-3215.010323,-5206.04392,4602.879484,1388.215471,-5970.249782,-2.503930687e-06,2.186508976e-06,2.874221644e-06,0.404242,5.88199,418599,1085.17,23219.3,17731,1133.39,1120.59,29191.8,4.71301e-06,1,2.71072e-12,1.24483e+06,5.95315e+06,3.02677e+06,-25459.1,3.02677e+06,-5.94266e+06,2.60343e+10,-4.01289e+10,-1.39098e+11,5.82832e+08,-1.39055e+11,4.02256e+10,3.99797e+08,2.53682e+07,-6.25475e+07,187748,-6.19053e+07,-2.38718e+07,0,0,-1.32327e-23,-1.36521e-08,2.11112e-08,-7.45909e-09,-2.89626e-07,4.56282e-07,1.8215e-06,-5.95324e-07,8.21195e-07,-2.25871e-07,-3.46525e-05,-1.20654e-05,4.7467e-05,0.0399494,0.0399493,0.040067,1.12129e-06,-1.12078e-06,-5.11555e-10,-0,-0,-0,0,0,0,0.999992,0.000986403,-0.000978193,
194.1,0,0,0,0,0,0,2.61812e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.72,2157.42,3.98711e+08,-3.82492e+07,-5.55696e+07,143.253,887.116,356.665,1,0.000983332,-0.000983684,0.333652,0.00130176,0.000686666,-0.942695,4.23147e-07,-2.67447e-07,-1.53242e-07,0.1,0.0500001,-1252571.020595024,-6125428.347084098,2657284.847866955,4617.3381,-3214.23117,-5206.382934,4603.523495,786.5434728,-6078.358101,-2.448807739e-06,2.158684452e-06,2.898634473e-06,0.404159,5.88206,418599,1038.6,23200.2,17728.2,1083.7,4017.74,28918.9,4.71301e-06,1,2.71073e-12,1.24351e+06,6.22557e+06,2.41804e+06,-25132.8,2.41897e+06,-6.21502e+06,2.60524e+10,-5.38123e+10,-1.34394e+11,5.91667e+08,-1.34344e+11,5.3907e+10,3.99801e+08,1.90383e+07,-6.47296e+07,195971,-6.39784e+07,-1.75723e+07,0,0,0,-1.15735e-08,2.10476e-08,-9.47409e-09,-3.00559e-07,6.4685e-07,1.8042e-06,-5.61577e-07,8.22339e-07,-2.60763e-07,-3.38728e-05,-7.79652e-06,4.83611e-05,0.0399132,0.0400167,0.040057,9.96298e-07,-1.11083e-06,1.16995e-07,-0,-0,-0,0,0,0,1,0.000983599,-0.00098353,
194.2,0,0,0,0,0,0,2.61812e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.72,2157.42,3.98711e+08,-3.82491e+07,-5.55696e+07,143.253,887.116,356.665,1,0.000983078,-0.000983752,0.28612,0.00130453,0.000683491,-0.958193,3.22267e-07,-2.54236e-07,-6.86952e-08,0.1,0.0500002,-1252109.373542488,-6125749.665636138,2656764.300877261,4617.497337,-3213.45229,-5206.721745,4604.234391,177.102566,-6125.942292,-2.383759012e-06,2.077830262e-06,2.91838531e-06,0.404075,5.88214,418598,1094.51,23197.9,17643,1136.01,6936.76,28305.6,4.71301e-06,1,2.71075e-12,1.24222e+06,6.43592e+06,1.78516e+06,-24721.5,1.78703e+06,-6.42539e+06,2.60712e+10,-6.69578e+10,-1.28348e+11,5.98647e+08,-1.28291e+11,6.70498e+10,3.99805e+08,1.25222e+07,-6.62689e+07,203738,-6.54123e+07,-1.10973e+07,0,0,-1.32327e-23,-9.093e-09,2.06058e-08,-1.15128e-08,-3.09275e-07,8.42006e-07,1.75131e-06,-5.23783e-07,8.13317e-07,-2.89534e-07,-3.29566e-05,-4.00321e-06,4.83751e-05,0.0400503,0.0400241,0.0400422,8.55143e-07,-1.08816e-06,2.32351e-07,-0,-0,-0,0,0,0,1,0.000983599,-0.00098353,
194.3,0,0,0,0,0,0,2.61812e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.72,2157.42,3.98711e+08,-3.8249e+07,-5.55696e+07,143.253,887.116,356.665,1,0.000982838,-0.000983736,0.237873,0.00130405,0.000678605,-0.971295,2.24365e-07,-2.39715e-07,1.65916e-08,0.1,0.0500002,-1251647.524789657,-6126071.035570198,2656243.510520884,4617.656579,-3212.673056,-5207.060626,4605.00681,-434.0337553,-6112.530392,-2.309416796e-06,1.941296546e-06,2.921850943e-06,0.403991,5.88222,418598,1042.56,23108.5,17694.2,1080.7,9625.12,27465.7,4.71301e-06,1,2.71076e-12,1.24097e+06,6.5821e+06,1.13445e+06,-24229.3,1.13724e+06,-6.57168e+06,2.60907e+10,-7.9434e+10,-1.2102e+11,6.037e+08,-1.20956e+11,7.95227e+10,3.99811e+08,5.88506e+06,-6.715e+07,210969,-6.61926e+07,-4.51161e+06,-1.32327e-23,0,1.32327e-23,-6.2952e-09,1.98015e-08,-1.35063e-08,-3.15682e-07,1.03494e-06,1.66446e-06,-4.83167e-07,7.94273e-07,-3.11106e-07,-3.19131e-05,-8.02463e-07,4.75143e-05,0.0399442,0.0400332,0.0400737,7.13828e-07,-1.05379e-06,3.41204e-07,-0,-0,-0,0,0,0,1,0.000983599,-0.00098353,
194.4,0,0,0,0,0,0,2.61812e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.72,2157.42,3.98711e+08,-3.82489e+07,-5.55695e+07,143.253,887.116,356.665,1,0.000982643,-0.000983645,0.189031,0.00130033,0.000672018,-0.98197,1.026e-07,-1.94529e-07,9.04181e-08,0.1,0.0500002,-1251185.845901563,-6126392.198338794,2655722.895782384,4617.815699,-3211.894095,-5207.399305,4605.834523,-1040.776663,-6038.258466,-2.342897223e-06,1.844452787e-06,3.02159761e-06,0.403908,5.88229,418598,1073.17,23169.4,17772.9,1107.76,12336.8,26465.6,4.71301e-06,1,2.71077e-12,1.23978e+06,6.66264e+06,472399,-23661,476088,-6.65244e+06,2.61106e+10,-9.11163e+10,-1.12483e+11,6.06774e+08,-1.12413e+11,9.1201e+10,3.99817e+08,-806832,-6.73641e+07,217592,-6.63116e+07,2.119e+06,3.30817e-24,0,0,-3.27704e-09,1.86631e-08,-1.53861e-08,-3.19712e-07,1.21889e-06,1.5466e-06,-4.5903e-07,8.03511e-07,-3.44481e-07,-3.23779e-05,2.07022e-06,4.79732e-05,0.0400924,0.0400135,0.0400487,5.64907e-07,-1.0167e-06,4.50285e-07,-0,-0,-0,0,0,0,1,0.000983599,-0.00098353,
194.5,0,0,0,0,0,0,2.61812e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.72,2157.42,3.98711e+08,-3.82489e+07,-5.55695e+07,143.252,887.116,356.665,1,0.000982521,-0.0009835,0.139716,0.00129336,0.000663744,-0.990191,-2.41086e-08,-1.22663e-07,1.45766e-07,0.1,0.0500002,-1250723.965312108,-6126713.412418545,2655202.037663221,4617.974823,-3211.114779,-5207.738053,4606.711008,-1637.079969,-5903.868908,-2.41485734e-06,1.783061063e-06,3.116546441e-06,0.403824,5.88237,418598,1053.81,23132.7,17743,1084.46,14894.4,25060.4,4.71301e-06,1,2.71078e-12,1.23865e+06,6.67675e+06,-194397,-23022.4,-189827,-6.66684e+06,2.61307e+10,-1.01888e+11,-1.02822e+11,6.07843e+08,-1.02747e+11,1.01968e+11,3.99823e+08,-7.48661e+06,-6.69091e+07,223543,-6.57681e+07,8.72831e+06,0,0,0,-1.43872e-10,1.72309e-08,-1.7087e-08,-3.21319e-07,1.38739e-06,1.40177e-06,-4.29244e-07,8.18414e-07,-3.8917e-07,-3.33847e-05,5.53228e-06,4.84567e-05,0.0399691,0.0399229,0.0399616,4.0528e-07,-9.58308e-07,5.52023e-07,-0,-0,-0,0,0,0,1,0.000983599,-0.00098353,
194.6,0,0,0,0,0,0,2.61812e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.72,2157.42,3.98711e+08,-3.82488e+07,-5.55695e+07,143.252,887.116,356.665,1,0.000982468,-0.000983305,0.0900525,0.00128316,0.000653802,-0.995936,-1.43052e-07,-5.26578e-08,1.94559e-07,0.1,0.0500002,-1250262.254611948,-6127034.419387364,2654681.355202484,4618.133825,-3210.335736,-5208.076598,4607.629003,-2217.003101,-5710.703078,-2.477083624e-06,1.736700998e-06,3.157903755e-06,0.40374,5.88244,418597,1102.41,23177.4,17667.4,1128.84,17385.9,23388,4.71301e-06,1,2.71079e-12,1.23759e+06,6.62428e+06,-859283,-22319.7,-853867,-6.61475e+06,2.61508e+10,-1.11641e+11,-9.21337e+10,6.06898e+08,-9.20533e+10,1.11716e+11,3.9983e+08,-1.40875e+07,-6.57895e+07,228765,-6.45676e+07,1.52503e+07,6.61633e-24,0,0,2.9945e-09,1.55553e-08,-1.85498e-08,-3.20481e-07,1.5345e-06,1.23505e-06,-3.852e-07,8.23196e-07,-4.37996e-07,-3.42603e-05,9.53931e-06,4.80593e-05,0.0400433,0.0399398,0.0399724,2.39153e-07,-8.91409e-07,6.51104e-07,-0,-0,-0,0,0,0,1,0.000983599,-0.00098353,
194.7,0,0,0,0,0,0,2.61812e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.73,2157.42,3.98711e+08,-3.82487e+07,-5.55694e+07,143.252,887.116,356.665,1,0.00098248,-0.000983075,0.0401638,0.00126975,0.000642214,-0.999192,-2.40664e-07,1.16296e-08,2.29658e-07,0.1,0.0500002,-1249800.342213104,-6127355.477593882,2654160.429351327,4618.292832,-3209.556338,-5208.415213,4608.581072,-2774.767594,-5460.688135,-2.528973185e-06,1.713302884e-06,3.154939315e-06,0.403656,5.88252,418597,1129.21,23190.9,17780.7,1151.9,19627.1,21649.4,4.71301e-06,1,2.7108e-12,1.2366e+06,6.50575e+06,-1.51563e+06,-21560.1,-1.50941e+06,-6.49668e+06,2.61707e+10,-1.20279e+11,-8.05254e+10,6.03948e+08,-8.04404e+10,1.20348e+11,3.99838e+08,-2.05436e+07,-6.40166e+07,233204,-6.27219e+07,2.16198e+07,1.32327e-23,0,0,6.0281e-09,1.36948e-08,-1.97229e-08,-3.17202e-07,1.65509e-06,1.05228e-06,-3.28241e-07,8.17851e-07,-4.8961e-07,-3.49959e-05,1.39651e-05,4.67892e-05,0.0399983,0.0399878,0.0399529,8.15487e-08,-8.19916e-07,7.38991e-07,-0,-0,-0,0,0,0,1,0.000983599,-0.00098353,
194.8,0,0,0,0,0,0,2.61812e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.73,2157.42,3.98711e+08,-3.82486e+07,-5.55694e+07,143.252,887.116,356.665,1,0.000982555,-0.000982818,-0.0098253,0.00125317,0.00062901,-0.999951,-3.32401e-07,7.51391e-08,2.57331e-07,0.1,0.0500001,-1249338.599728097,-6127676.32874401,2653639.679199114,4618.451717,-3208.777213,-5208.753626,4609.559181,-3304.81734,-5156.31732,-2.57003124e-06,1.717375997e-06,3.119134513e-06,0.403573,5.88259,418597,1099.52,23120.4,17796.3,1118.28,21619,19591.8,4.71301e-06,1,2.71082e-12,1.23568e+06,6.32234e+06,-2.15689e+06,-20751.2,-2.14991e+06,-6.31381e+06,2.61902e+10,-1.27714e+11,-6.81128e+10,5.99023e+08,-6.80237e+10,1.27778e+11,3.99846e+08,-2.67904e+07,-6.16079e+07,236816,-6.02496e+07,2.77731e+07,-1.32327e-23,3.30816e-24,1.32327e-23,8.85095e-09,1.17141e-08,-2.0565e-08,-3.11508e-07,1.74499e-06,8.59898e-07,-2.60202e-07,8.02704e-07,-5.42501e-07,-3.55841e-05,1.8666e-05,4.46862e-05,0.040017,0.0399994,0.0399977,-8.10498e-08,-7.39278e-07,8.20398e-07,-0,-0,-0,0,0,0,1,0.000983599,-0.00098353,
194.9,0,0,0,0,0,0,2.61812e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.73,2157.42,3.98711e+08,-3.82485e+07,-5.55693e+07,143.251,887.116,356.665,1,0.000982684,-0.000982527,-0.0597898,0.00123345,0.000614219,-0.99821,-4.18425e-07,1.29489e-07,2.90892e-07,0.1,0.0500001,-1248876.655532163,-6127997.231068752,2653118.685629922,4618.610607,-3207.997734,-5209.092109,4610.555276,-3801.871335,-4800.625834,-2.599874204e-06,1.749585119e-06,3.063046184e-06,0.403489,5.88267,418597,937.677,23204.1,17821.4,952.356,23551,17359.6,4.71301e-06,1,2.71083e-12,1.23486e+06,6.07588e+06,-2.77666e+06,-19901.2,-2.76899e+06,-6.06797e+06,2.62091e+10,-1.33874e+11,-5.502e+10,5.92174e+08,-5.49273e+10,1.3393e+11,3.99854e+08,-3.27655e+07,-5.85878e+07,239566,-5.71755e+07,3.36489e+07,0,0,0,1.13652e-08,9.68099e-09,-2.10462e-08,-3.03451e-07,1.80117e-06,6.64648e-07,-1.83339e-07,7.78391e-07,-5.95052e-07,-3.60191e-05,2.34861e-05,4.182e-05,0.0401298,0.0400144,0.0399595,-2.46451e-07,-6.58583e-07,9.0699e-07,-0,-0,-0,0,0,0,1,0.000983599,-0.00098353,
195,0,0,0,0,0,0,2.61812e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.73,2157.42,3.98711e+08,-3.82484e+07,-5.55693e+07,143.251,887.116,356.665,0.999999,0.000982888,-0.000982234,-0.109605,0.00121064,0.000597879,-0.993974,-4.98808e-07,2.03615e-07,2.93302e-07,0.1,0.05,-1248414.881278336,-6128317.926389055,2652597.867804405,4618.769374,-3207.218528,-5209.430388,4611.560866,-4260.978802,-4397.159561,-2.618231845e-06,1.806680992e-06,2.999094224e-06,0.403405,5.88274,418596,1122.67,23159.5,17766.3,1133.29,25115.8,14872,4.71301e-06,1,2.71084e-12,1.23412e+06,5.76883e+06,-3.36877e+06,-19018.4,-3.36047e+06,-5.7616e+06,2.62273e+10,-1.38695e+11,-4.13776e+10,5.83466e+08,-4.12821e+10,1.38745e+11,3.99863e+08,-3.84091e+07,-5.49862e+07,241424,-5.35301e+07,3.91885e+07,0,0,-6.61632e-24,1.34849e-08,7.66456e-09,-2.11495e-08,-2.93108e-07,1.82184e-06,4.73348e-07,-1.00243e-07,7.45839e-07,-6.45596e-07,-3.62964e-05,2.82632e-05,3.82875e-05,0.0400303,0.0400109,0.040098,-4.1205e-07,-5.49888e-07,9.60048e-07,-0,-0,-0,0,0,0,1,0.000983599,-0.00098353,
195.1,0,0,0,0,0,0,2.61812e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.73,2157.42,3.98711e+08,-3.82483e+07,-5.55693e+07,143.251,887.116,356.665,0.999999,0.00098315,-0.000981931,-0.159146,0.0011848,0.000580028,-0.987254,-5.63974e-07,2.61619e-07,3.03117e-07,0.1,0.05,-1247952.905316283,-6128638.672810517,2652076.80655217,4618.928146,-3206.438967,-5209.768738,4612.567619,-4677.566109,-3949.940965,-2.624947715e-06,1.88179675e-06,2.93837975e-06,0.403322,5.88282,418596,1035.42,23104.7,17747,1042.21,26417.4,12283.7,4.71301e-06,1,2.71085e-12,1.23346e+06,5.40425e+06,-3.92731e+06,-18111.9,-3.91844e+06,-5.39775e+06,2.62445e+10,-1.4213e+11,-2.7322e+10,5.7299e+08,-2.72244e+10,1.42173e+11,3.99872e+08,-4.3665e+07,-5.08393e+07,242374,-4.93499e+07,4.43364e+07,0,0,0,1.51392e-08,5.73191e-09,-2.08712e-08,-2.80579e-07,1.80654e-06,2.92612e-07,-1.37407e-08,7.06224e-07,-6.92484e-07,-3.64132e-05,3.28351e-05,3.42092e-05,0.0400574,0.0400502,0.0400242,-5.65373e-07,-4.50338e-07,1.01647e-06,-0,-0,-0,0,0,0,0.999999,0.000982888,-0.000982234,
195.2,0,0,0,0,0,0,2.61813e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.73,2157.42,3.98711e+08,-3.82483e+07,-5.55692e+07,143.251,887.116,356.665,0.999998,0.00098347,-0.000981625,-0.208289,0.00115598,0.000560709,-0.978066,-6.26402e-07,3.20466e-07,3.05868e-07,0.0999999,0.0499999,-1247491.099320852,-6128959.212282101,2651555.921084127,4619.086796,-3205.65968,-5210.106885,4613.566924,-5047.484596,-3463.4275,-2.619979124e-06,1.96507759e-06,2.889642607e-06,0.403238,5.88289,418596,1075.35,23113.3,17848.2,1078.62,27551.9,9678.38,4.71301e-06,1,2.71086e-12,1.2329e+06,4.98577e+06,-4.4467e+06,-17190.6,-4.43735e+06,-4.98006e+06,2.62605e+10,-1.44145e+11,-1.29937e+10,5.6085e+08,-1.28948e+10,1.44181e+11,3.99881e+08,-4.84806e+07,-4.61884e+07,242404,-4.46768e+07,4.90412e+07,2.64653e-23,0,0,1.62752e-08,3.94591e-09,-2.02211e-08,-2.65985e-07,1.75612e-06,1.28606e-07,7.32093e-08,6.6093e-07,-7.34139e-07,-3.63683e-05,3.70456e-05,2.97247e-05,0.040047,0.0399952,0.0400327,-7.15886e-07,-3.4441e-07,1.06023e-06,-0,-0,-0,0,0,0,0.999999,0.000982888,-0.000982234,
195.3,0,0,0,0,0,0,2.61813e+10,-1.32806e+11,-5.75719e+10,29801.4,4977.73,2157.42,3.98711e+08,-3.82482e+07,-5.55692e+07,143.251,887.116,356.665,0.999998,0.000983853,-0.000981318,-0.256912,0.00112426,0.000539971,-0.966434,-6.87742e-07,3.82917e-07,3.06751e-07,0.0999999,0.0499999,-1247029.091619917,-6129279.802781383,2651034.792179638,4619.24545,-3204.880037,-5210.445101,4614.550491,-5367.049786,-2942.468878,-2.60364601e-06,2.045866589e-06,2.858994696e-06,0.403154,5.88297,418596,1025.73,23173.4,17785.6,1025.21,28410,6797.99,4.71301e-06,1,2.71087e-12,1.23244e+06,4.51756e+06,-4.92177e+06,-16263.9,-4.91201e+06,-4.51269e+06,2.62753e+10,-1.44719e+11,1.46409e+09,5.47168e+08,1.56373e+09,1.44748e+11,3.9989e+08,-5.28078e+07,-4.108e+07,241515,-3.95573e+07,5.3256e+07,-2.64652e-23,6.61631e-24,0,1.70561e-08,2.39528e-09,-1.94513e-08,-2.52992e-07,1.69214e-06,-1.3464e-08,1.57633e-07,6.11492e-07,-7.69126e-07,-3.6162e-05,4.07506e-05,2.49873e-05,0.039997,0.039976,0.0399222,-8.62432e-07,-2.3097e-07,1.09533e-06,-0,-0,-0,0,0,0,0.999999,0.000982888,-0.000982234,
